FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,MEASURE,Misura,E_COICOP_REV_ISTAT,ECOICOP Rev. Istat,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,IT,Italia,56,Indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - medie annue,4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2016,98.5,,
A,Annuale,IT,Italia,56,Indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - medie annue,4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2017,100.1,,
A,Annuale,IT,Italia,56,Indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - medie annue,4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2018,102.4,,
A,Annuale,IT,Italia,56,Indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - medie annue,4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2019,103.5,,
A,Annuale,IT,Italia,56,Indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - medie annue,4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2020,100.6,,
A,Annuale,IT,Italia,56,Indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - medie annue,4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2021,106.8,,
A,Annuale,IT,Italia,56,Indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - medie annue,4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2022,140.5,,
A,Annuale,IT,Italia,56,Indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - medie annue,4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2023,146.8,,
A,Annuale,IT,Italia,56,Indice dei prezzi al consumo per le famiglie di operai e impiegati (base 2015=100) - medie annue,4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2024,139.9,,
